"KorhazRovid";"Korhaz";"SzakmaKod";"SzakmaMegnev";"OsszesAgy";"MukodoIAgy";"MukodoIIAgy";"TartoSzuneteloAgy";"OsszesAtlagAgy";"MukodoAtlagAgy";"ElbocsatottBetegSzam";"EltavozottBetegSzam";"MasOsztalyBetegSzam";"MeghaltBetegSzam";"EgynaposEsetSzam";"TeljesithetoApolasiNapSzam";"TeljesitettApolasiNapSzam";"ApolasAtlTartam";"Agykihasznalas";"Halalozas";"Ev";"Fenntarto"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"04";"Szülészet-nogyógyászat";96;96;96;0;96;96;7722;7238;473;11;1943;35040;27695;3,59;79,04;0,14;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"05";"Csecsemo- és gyermekgyógyászat";168;168;168;0;168;168;7372;6700;628;44;6;61320;38604;5,24;62,95;0,6;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"06";"Fül-orr-gégegyógyászat";40;40;40;0;40;40;2229;2187;39;3;1;14600;8514;3,82;58,32;0,13;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"07";"Szemészet";25;15;15;10;25;15;3985;3980;5;0;3300;5475;4904;1,23;89,57;0;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"08";"Bor- és nemibeteg";20;10;10;10;20;10;514;497;17;0;0;3650;2816;5,48;77,15;0;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"09";"Neurológia";55;55;55;0;55;55;2343;1999;228;116;0;20075;14326;6,11;71,36;4,95;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"10";"Ortopédia-traumatológia";103;103;101;0;103;102,2;4651;4414;216;21;7;37289;23260;5;62,38;0,45;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"11";"Urológia";72;72;72;0;72;72;4128;4070;54;4;1;26280;16494;4;62,76;0,1;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"12";"Onkológia, onkoradiológia";108;108;108;0;108;108;4325;4224;60;41;24;39420;23845;5,51;60,49;0,95;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"13";"Fog- és szájsebészet";0;0;0;0;0;0;108;107;1;0;102;0;107;0,99;NA;0;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"14";"Reumatológia";37;37;37;0;37;37;1803;1790;13;0;0;13505;10023;5,56;74,22;0;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"15";"Aneszteziológiai és intenzív betegellátás";44;44;44;0;44;44;2815;215;2193;407;0;16060;10977;3,9;68,35;14,46;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"16";"Infektológia";45;45;45;0;45;45;1812;1560;174;78;0;16425;11260;6,21;68,55;4,3;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"17";"Arc-, állcsont- és szájsebészet";10;10;10;0;10;10;713;712;1;0;3;3650;1320;1,85;36,16;0;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"18";"Pszichiátria";83;73;73;10;83;77,1;1760;1662;96;2;0;28155;18509;10,52;65,74;0,11;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"19";"Tüdogyógyászat";75;70;65;5;75;68,7;2390;2003;158;229;0;25090;20176;8,44;80,41;9,58;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"20";"Plasztikai- és égéssebészet";15;15;15;0;15;15;787;775;11;1;12;5475;3045;3,87;55,62;0,13;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"40";"Kardiológia";78;75;70;3;78;73,7;6963;5928;969;66;1095;26915;23223;3,34;86,28;0,95;2014;"Egyetem"
"0242";"0242 Pécsi Tudományegyetem Klinikai Központ";"46";"Sürgosségi betegellátás";21;21;12;0;11,3;9;7011;4416;2531;64;0;3288;5058;0,72;153,83;0,91;2014;"Egyetem"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"01";"Belgyógyászat";282;282;282;0;272,3;272,3;10495;8163;1432;900;1;99405;77818;7,41;78,28;8,58;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"02";"Sebészet";121;121;121;0;121,5;121,5;7380;6068;1222;90;199;44345;28614;3,88;64,53;1,22;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"04";"Szülészet-nogyógyászat";99;99;99;0;101,7;101,7;7781;7427;353;1;419;37125;26523;3,41;71,44;0,01;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"05";"Csecsemo- és gyermekgyógyászat";71;71;71;0;70,8;70,8;4511;4073;432;6;0;25825;19316;4,28;74,8;0,13;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"06";"Fül-orr-gégegyógyászat";17;17;17;0;17,7;17,7;1213;1167;42;4;0;6475;5390;4,44;83,24;0,33;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"07";"Szemészet";15;15;15;0;15;15;1894;1890;3;1;1590;5475;2695;1,42;49,22;0,05;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"08";"Bor- és nemibeteg";16;16;16;0;16;16;751;733;16;2;0;5840;2997;3,99;51,32;0,27;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"09";"Neurológia";64;64;64;0;64;64;2750;2328;332;90;0;23360;16504;6;70,65;3,27;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"10";"Ortopédia-traumatológia";99;99;99;0;99,5;99,5;5978;5665;284;29;490;36315;28779;4,81;79,25;0,49;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"11";"Urológia";35;35;35;0;35;35;1901;1850;41;10;395;12775;7142;3,76;55,91;0,53;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"12";"Onkológia, onkoradiológia";66;66;66;0;72,2;72,2;4153;3970;85;98;0;26355;17296;4,16;65,63;2,36;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"14";"Reumatológia";43;43;43;0;43;43;1476;1439;36;1;0;15695;10911;7,39;69,52;0,07;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"15";"Aneszteziológiai és intenzív betegellátás";35;35;35;0;35;35;2201;97;1869;235;0;12775;8395;3,81;65,71;10,68;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"17";"Arc-, állcsont- és szájsebészet";15;15;15;0;14,3;14,3;2089;2076;13;0;0;5205;3851;1,84;73,99;0;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"18";"Pszichiátria";80;80;80;0;80;80;2275;1126;1126;23;0;29200;21222;9,33;72,68;1,01;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"19";"Tüdogyógyászat";99;99;99;0;99;99;2705;2105;294;306;0;36135;27613;10,21;76,42;11,31;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"40";"Kardiológia";39;39;39;0;39;39;2840;2527;222;91;525;14235;11490;4,05;80,72;3,2;2014;"Központi eü. intézmény"
"0301";"0301 Bács-Kiskun Megyei Kórház, Kecskemét";"46";"Sürgosségi betegellátás";24;24;24;0;24;24;5315;5017;272;26;0;8760;5471;1,03;62,45;0,49;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"01";"Belgyógyászat";90;90;90;0;90;90;5009;4173;585;251;0;32850;29905;5,97;91,04;5,01;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"02";"Sebészet";30;30;30;0;30;30;1415;1316;69;30;2;10950;6503;4,6;59,39;2,12;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"04";"Szülészet-nogyógyászat";37;37;37;0;37;37;1828;1745;82;1;381;13505;11067;6,05;81,95;0,05;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"05";"Csecsemo- és gyermekgyógyászat";38;38;38;0;38;38;1903;1893;10;0;0;13870;9231;4,85;66,55;0;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"06";"Fül-orr-gégegyógyászat";11;11;11;0;11;11;1385;1371;8;6;0;4015;5305;3,83;132,13;0,43;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"07";"Szemészet";0;0;0;0;0;0;512;512;0;0;509;0;512;1;NA;0;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"09";"Neurológia";40;40;40;0;40;40;1000;927;60;13;0;14600;5238;5,24;35,88;1,3;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"10";"Ortopédia-traumatológia";40;40;40;0;40;40;1481;1417;50;14;0;14600;8608;5,81;58,96;0,95;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"11";"Urológia";20;20;20;0;20;20;1248;1224;20;4;172;7300;4960;3,97;67,95;0,32;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;6;6;191;6;108;77;0;2190;1558;8,16;71,14;40,31;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"18";"Pszichiátria";55;55;55;0;55;55;1018;899;114;5;0;20075;13727;13,48;68,38;0,49;2014;"Központi eü. intézmény"
"0302";"0302 Bajai Szent Rókus Kórház";"46";"Sürgosségi betegellátás";5;5;5;0;5;5;564;535;1;28;0;1825;564;1;30,9;4,96;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"01";"Belgyógyászat";107;107;107;0;107;107;3483;2962;203;318;0;39055;24361;6,99;62,38;9,13;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"02";"Sebészet";50;50;50;0;50;50;2007;1924;45;38;9;18250;7822;3,9;42,86;1,89;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"04";"Szülészet-nogyógyászat";50;50;50;0;50;50;1900;1887;7;6;618;18250;7201;3,79;39,46;0,32;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"05";"Csecsemo- és gyermekgyógyászat";42;42;42;0;42;42;2327;2277;49;1;2;15330;8291;3,56;54,08;0,04;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"06";"Fül-orr-gégegyógyászat";11;11;11;0;11;11;126;122;2;2;0;4015;722;5,73;17,98;1,59;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"07";"Szemészet";0;0;0;0;0;0;702;702;0;0;695;0;702;1;NA;0;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"09";"Neurológia";30;30;30;0;30;30;1127;1026;40;61;0;10950;8769;7,78;80,08;5,41;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"10";"Ortopédia-traumatológia";30;30;30;0;30;30;1479;1406;59;14;23;10950;6971;4,71;63,66;0,95;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"11";"Urológia";20;20;20;0;20;20;1219;1205;5;9;372;7300;3264;2,68;44,71;0,74;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"14";"Reumatológia";32;32;32;0;32;32;517;516;1;0;0;11680;5171;10;44,27;0;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"15";"Aneszteziológiai és intenzív betegellátás";8;8;8;0;8;8;266;14;169;83;0;2920;1570;5,9;53,77;31,2;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"16";"Infektológia";47;47;47;0;47;47;1568;1430;42;96;0;17155;8858;5,65;51,64;6,12;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"18";"Pszichiátria";50;50;50;0;50;50;1101;1068;15;18;0;18250;13870;12,6;76;1,63;2014;"Központi eü. intézmény"
"0306";"0306 Kiskunhalasi Semmelweis Kórház";"46";"Sürgosségi betegellátás";8;8;8;0;8;8;1979;1469;507;3;0;2920;1867;0,94;63,94;0,15;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"01";"Belgyógyászat";101;101;101;0;101;101;3776;3020;538;218;0;36865;25808;6,83;70,01;5,77;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"02";"Sebészet";90;90;90;0;90;90;3264;2993;214;57;97;32850;17369;5,32;52,87;1,75;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"04";"Szülészet-nogyógyászat";50;50;50;0;50;50;3269;2888;377;4;753;18250;11630;3,56;63,73;0,12;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"05";"Csecsemo- és gyermekgyógyászat";61;61;61;0;61;61;4069;3871;190;8;0;22265;21518;5,29;96,64;0,2;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"06";"Fül-orr-gégegyógyászat";16;16;16;0;16;16;1059;1048;9;2;0;5840;3722;3,51;63,73;0,19;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"07";"Szemészet";20;20;20;0;20;20;1828;1822;6;0;323;7300;3570;1,95;48,9;0;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"08";"Bor- és nemibeteg";20;20;20;0;20;20;539;534;5;0;0;7300;3664;6,8;50,19;0;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"09";"Neurológia";60;60;60;0;60;60;3115;2860;200;55;0;21900;15579;5;71,14;1,77;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"10";"Ortopédia-traumatológia";40;40;40;0;40;40;2166;1979;168;19;0;14600;10305;4,76;70,58;0,88;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"11";"Urológia";25;25;25;0;25;25;1180;1151;25;4;158;9125;5583;4,73;61,18;0,34;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"12";"Onkológia, onkoradiológia";60;60;60;0;60;60;3258;3041;126;91;0;21900;17504;5,37;79,93;2,79;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"14";"Reumatológia";20;20;20;0;20;20;574;559;14;1;0;7300;6134;10,69;84,03;0,17;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"15";"Aneszteziológiai és intenzív betegellátás";14;14;14;0;14;14;351;23;258;70;0;5110;1876;5,34;36,71;19,94;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"16";"Infektológia";30;30;30;0;30;30;1270;1127;96;47;0;10950;8312;6,54;75,91;3,7;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"17";"Arc-, állcsont- és szájsebészet";12;12;12;0;12;12;326;322;4;0;0;4380;1175;3,6;26,83;0;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"18";"Pszichiátria";140;140;140;0;140;140;4220;4038;179;3;0;51100;40740;9,65;79,73;0,07;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"19";"Tüdogyógyászat";49;49;49;0;49;49;1366;1014;205;147;0;17885;16525;12,1;92,4;10,76;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"23";"Gyermek- és ifjúságpszichiátria";20;20;20;0;20;20;339;338;1;0;0;7300;4552;13,43;62,36;0;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"40";"Kardiológia";30;30;30;0;30;30;2010;1799;156;55;294;10950;8379;4,17;76,52;2,74;2014;"Központi eü. intézmény"
"0401";"0401 Békés Megyei Pándy Kálmán Kórház, Gyula";"46";"Sürgosségi betegellátás";8;8;8;0;8;8;1775;1740;0;35;0;2920;1775;1;60,79;1,97;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"01";"Belgyógyászat";110;110;110;0;110;110;4128;3276;448;404;28;40150;32536;7,88;81,04;9,79;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"02";"Sebészet";40;40;40;0;40;40;1420;1303;77;40;87;14600;6968;4,91;47,73;2,82;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"04";"Szülészet-nogyógyászat";30;30;30;0;30;30;3124;2918;201;5;767;10950;10695;3,42;97,67;0,16;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"05";"Csecsemo- és gyermekgyógyászat";30;30;30;0;30;30;1455;1445;10;0;0;10950;5962;4,1;54,45;0;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"06";"Fül-orr-gégegyógyászat";15;15;15;0;15;15;1607;1602;5;0;17;5475;5232;3,26;95,56;0;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"07";"Szemészet";0;0;0;0;0;0;446;446;0;0;442;0;446;1;NA;0;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"09";"Neurológia";20;20;20;0;20;20;765;677;75;13;0;7300;4838;6,32;66,27;1,7;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"10";"Ortopédia-traumatológia";70;70;70;0;70;70;2871;2678;176;17;288;25550;17671;6,15;69,16;0,59;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"15";"Aneszteziológiai és intenzív betegellátás";10;10;10;0;10;10;341;70;174;97;0;3650;2256;6,62;61,81;28,45;2014;"Központi eü. intézmény"
"0402";"0402 Dr. Réthy Pál Kórház-Rendelointézet, Békéscsaba";"46";"Sürgosségi betegellátás";12;12;12;0;12;12;464;316;6;142;0;4380;483;1,04;11,03;30,6;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"01";"Belgyógyászat";83;83;83;0;83;83;2720;2213;289;218;1;30295;22848;8,4;75,42;8,01;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"02";"Sebészet";30;30;30;0;30;30;1052;931;83;38;36;10950;6274;5,96;57,3;3,61;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"04";"Szülészet-nogyógyászat";30;30;30;0;30;30;1719;1564;154;1;364;10950;7162;4,17;65,41;0,06;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"05";"Csecsemo- és gyermekgyógyászat";29;29;29;0;29;29;1607;1607;0;0;0;10585;6360;3,96;60,09;0;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"06";"Fül-orr-gégegyógyászat";11;11;11;0;11;11;550;544;4;2;2;4015;2315;4,21;57,66;0,36;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"07";"Szemészet";0;0;0;0;0;0;785;785;0;0;780;0;785;1;NA;0;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"09";"Neurológia";25;25;25;0;25;25;974;803;106;65;0;9125;6543;6,72;71,7;6,67;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"10";"Ortopédia-traumatológia";24;24;24;0;24;24;805;728;67;10;10;8760;3884;4,82;44,34;1,24;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"11";"Urológia";22;22;22;0;22;22;675;650;15;10;50;8030;3048;4,52;37,96;1,48;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;5;5;209;11;128;70;0;1825;1322;6,33;72,44;33,49;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"40";"Kardiológia";37;37;37;0;37;37;1495;1401;59;35;0;13505;12774;8,54;94,59;2,34;2014;"Központi eü. intézmény"
"0403";"0403 Orosházi Kórház";"46";"Sürgosségi betegellátás";6;6;6;0;6;6;1451;1419;2;30;0;2190;1449;1;66,16;2,07;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"01";"Belgyógyászat";177;177;177;0;173,3;173,3;6682;5763;638;281;0;63246;49548;7,42;78,34;4,21;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"02";"Sebészet";173;173;173;0;173;173;7506;6678;618;210;566;63145;48416;6,45;76,67;2,8;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"04";"Szülészet-nogyógyászat";109;109;109;0;109;109;6885;6381;490;14;1936;39785;28918;4,2;72,69;0,2;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"05";"Csecsemo- és gyermekgyógyászat";307;307;307;0;307;307;10878;10362;481;35;0;112055;61362;5,64;54,76;0,32;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"06";"Fül-orr-gégegyógyászat";33;33;33;0;37,1;37,1;3173;3113;28;32;0;13555;9451;2,98;69,72;1,01;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"07";"Szemészet";24;24;24;0;24,4;24,4;2242;2234;8;0;1800;8911;3514;1,57;39,43;0;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"09";"Neurológia";129;129;129;0;129;129;3241;2608;379;254;0;47085;32078;9,9;68,13;7,84;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"10";"Ortopédia-traumatológia";188;188;188;0;193;193;8449;7821;526;102;336;70432;49163;5,82;69,8;1,21;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"11";"Urológia";45;45;45;0;45;45;2077;1996;67;14;117;16425;12405;5,97;75,53;0,67;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"12";"Onkológia, onkoradiológia";110;110;110;0;110;110;4951;4786;48;117;0;40150;27907;5,64;69,51;2,36;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"15";"Aneszteziológiai és intenzív betegellátás";24;24;24;0;24;24;669;239;293;137;0;8760;4377;6,54;49,97;20,48;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"20";"Plasztikai- és égéssebészet";19;19;19;0;20,2;20,2;294;270;15;9;0;7388;4158;14,14;56,28;3,06;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"40";"Kardiológia";77;77;77;0;72;72;4315;3935;220;160;2;26293;21865;5,07;83,16;3,71;2014;"Központi eü. intézmény"
"0502";"0502 Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház, Miskolc";"46";"Sürgosségi betegellátás";19;19;19;0;12,9;12,9;1330;1250;41;39;0;4722;1455;1,09;30,81;2,93;2014;"Központi eü. intézmény"
